TABLE_NAME	COLUMN_NAME	DATA_TYPE	IS_NULLABLE	COLUMN_KEY	Parent_Table	Parent_Column
ehrlab	PlacerOrderNamespace	varchar	NO			
ehrlab	PlacerOrderUniversalID	varchar	NO			
ehrlab	PlacerOrderUniversalIDType	varchar	NO			
ehrlab	FillerOrderNum	varchar	NO			
ehrlab	FillerOrderNamespace	varchar	NO			
ehrlab	FillerOrderUniversalID	varchar	NO			
ehrlab	FillerOrderUniversalIDType	varchar	NO			
ehrlab	PlacerGroupNum	varchar	NO			
ehrlab	PlacerGroupNamespace	varchar	NO			
ehrlab	PlacerGroupUniversalID	varchar	NO			
ehrlab	PlacerGroupUniversalIDType	varchar	NO			
ehrlab	OrderingProviderID	varchar	NO			
ehrlab	OrderingProviderLName	varchar	NO			
ehrlab	OrderingProviderFName	varchar	NO			
ehrlab	OrderingProviderMiddleNames	varchar	NO			
ehrlab	OrderingProviderSuffix	varchar	NO			
ehrlab	OrderingProviderPrefix	varchar	NO			
ehrlab	OrderingProviderAssigningAuthorityNamespaceID	varchar	NO			
ehrlab	OrderingProviderAssigningAuthorityUniversalID	varchar	NO			
ehrlab	OrderingProviderAssigningAuthorityIDType	varchar	NO			
ehrlab	OrderingProviderNameTypeCode	varchar	NO			
ehrlab	OrderingProviderIdentifierTypeCode	varchar	NO			
ehrlab	SetIdOBR	bigint	NO	MUL		
ehrlab	UsiID	varchar	NO			
ehrlab	UsiText	varchar	NO			
ehrlab	UsiCodeSystemName	varchar	NO			
ehrlab	UsiIDAlt	varchar	NO			
ehrlab	UsiTextAlt	varchar	NO			
ehrlab	UsiCodeSystemNameAlt	varchar	NO			
ehrlab	UsiTextOriginal	varchar	NO			
ehrlab	ObservationDateTimeStart	varchar	NO			
ehrlab	ObservationDateTimeEnd	varchar	NO			
ehrlab	SpecimenActionCode	varchar	NO			
ehrlab	ResultDateTime	varchar	NO			
ehrlab	ResultStatus	varchar	NO			
ehrlab	ParentObservationID	varchar	NO			
ehrlab	ParentObservationText	varchar	NO			
ehrlab	ParentObservationCodeSystemName	varchar	NO			
ehrlab	ParentObservationIDAlt	varchar	NO			
ehrlab	ParentObservationTextAlt	varchar	NO			
ehrlab	ParentObservationCodeSystemNameAlt	varchar	NO			
ehrlab	ParentObservationTextOriginal	varchar	NO			
ehrlab	ParentObservationSubID	varchar	NO			
ehrlab	ParentPlacerOrderNum	varchar	NO			
ehrlab	ParentPlacerOrderNamespace	varchar	NO			
ehrlab	ParentPlacerOrderUniversalID	varchar	NO			
ehrlab	ParentPlacerOrderUniversalIDType	varchar	NO			
ehrlab	ParentFillerOrderNum	varchar	NO			
ehrlab	ParentFillerOrderNamespace	varchar	NO			
ehrlab	ParentFillerOrderUniversalID	varchar	NO			
ehrlab	ParentFillerOrderUniversalIDType	varchar	NO			
ehrlab	ListEhrLabResultsHandlingF	tinyint	NO			
ehrlab	ListEhrLabResultsHandlingN	tinyint	NO			
ehrlab	TQ1SetId	bigint	NO	MUL		
ehrlab	TQ1DateTimeStart	varchar	NO			
ehrlab	TQ1DateTimeEnd	varchar	NO			
ehrlab	IsCpoe	tinyint	NO			
ehrlab	OriginalPIDSegment	text	NO			
ehrlabclinicalinfo	EhrLabClinicalInfoNum	bigint	NO	PRI		
ehrlabclinicalinfo	EhrLabNum	bigint	NO	MUL		
ehrlabclinicalinfo	ClinicalInfoID	varchar	NO			
ehrlabclinicalinfo	ClinicalInfoText	varchar	NO			
ehrlabclinicalinfo	ClinicalInfoCodeSystemName	varchar	NO			
ehrlabclinicalinfo	ClinicalInfoIDAlt	varchar	NO			
ehrlabclinicalinfo	ClinicalInfoTextAlt	varchar	NO			
ehrlabclinicalinfo	ClinicalInfoCodeSystemNameAlt	varchar	NO			
ehrlabclinicalinfo	ClinicalInfoTextOriginal	varchar	NO			
ehrlabimage	EhrLabImageNum	bigint	NO	PRI		
ehrlabimage	EhrLabNum	bigint	NO	MUL		
ehrlabimage	DocNum	bigint	NO	MUL		
ehrlabnote	EhrLabNoteNum	bigint	NO	PRI		
ehrlabnote	EhrLabNum	bigint	NO	MUL		
ehrlabnote	EhrLabResultNum	bigint	NO	MUL		
ehrlabnote	Comments	text	NO			
ehrlabresult	EhrLabResultNum	bigint	NO	PRI		
ehrlabresult	EhrLabNum	bigint	NO	MUL		
ehrlabresult	SetIdOBX	bigint	NO	MUL		
ehrlabresult	ValueType	varchar	NO			
ehrlabresult	ObservationIdentifierID	varchar	NO			
ehrlabresult	ObservationIdentifierText	varchar	NO			
ehrlabresult	ObservationIdentifierCodeSystemName	varchar	NO			
ehrlabresult	ObservationIdentifierIDAlt	varchar	NO			
ehrlabresult	ObservationIdentifierTextAlt	varchar	NO			
ehrlabresult	ObservationIdentifierCodeSystemNameAlt	varchar	NO			
ehrlabresult	ObservationIdentifierTextOriginal	varchar	NO			
ehrlabresult	ObservationIdentifierSub	varchar	NO			
ehrlabresult	ObservationValueCodedElementID	varchar	NO			
ehrlabresult	ObservationValueCodedElementText	varchar	NO			
ehrlabresult	ObservationValueCodedElementCodeSystemName	varchar	NO			
ehrlabresult	ObservationValueCodedElementIDAlt	varchar	NO			
ehrlabresult	ObservationValueCodedElementTextAlt	varchar	NO			
ehrlabresult	ObservationValueCodedElementCodeSystemNameAlt	varchar	NO			
ehrlabresult	ObservationValueCodedElementTextOriginal	varchar	NO			
ehrlabresult	ObservationValueDateTime	varchar	NO			
ehrlabresult	ObservationValueTime	time	NO			
ehrlabresult	ObservationValueComparator	varchar	NO			
ehrlabresult	ObservationValueNumber1	double	NO			
ehrlabresult	ObservationValueSeparatorOrSuffix	varchar	NO			
ehrlabresult	ObservationValueNumber2	double	NO			
ehrlabresult	ObservationValueNumeric	double	NO			
ehrlabresult	ObservationValueText	varchar	NO			
ehrlabresult	UnitsID	varchar	NO			
ehrlabresult	UnitsText	varchar	NO			
ehrlabresult	UnitsCodeSystemName	varchar	NO			
ehrlabresult	UnitsIDAlt	varchar	NO			
ehrlabresult	UnitsTextAlt	varchar	NO			
ehrlabresult	UnitsCodeSystemNameAlt	varchar	NO			
ehrlabresult	UnitsTextOriginal	varchar	NO			
ehrlabresult	referenceRange	varchar	NO			
ehrlabresult	AbnormalFlags	varchar	NO			
ehrlabresult	ObservationResultStatus	varchar	NO			
ehrlabresult	ObservationDateTime	varchar	NO			
ehrlabresult	AnalysisDateTime	varchar	NO			
ehrlabresult	PerformingOrganizationName	varchar	NO			
ehrlabresult	PerformingOrganizationNameAssigningAuthorityNamespaceId	varchar	NO			
ehrlabresult	PerformingOrganizationNameAssigningAuthorityUniversalId	varchar	NO			
ehrlabresult	PerformingOrganizationNameAssigningAuthorityUniversalIdType	varchar	NO			
ehrlabresult	PerformingOrganizationIdentifierTypeCode	varchar	NO			
ehrlabresult	PerformingOrganizationIdentifier	varchar	NO			
ehrlabresult	PerformingOrganizationAddressStreet	varchar	NO			
ehrlabresult	PerformingOrganizationAddressOtherDesignation	varchar	NO			
ehrlabresult	PerformingOrganizationAddressCity	varchar	NO			
ehrlabresult	PerformingOrganizationAddressStateOrProvince	varchar	NO			
ehrlabresult	PerformingOrganizationAddressZipOrPostalCode	varchar	NO			
ehrlabresult	PerformingOrganizationAddressCountryCode	varchar	NO			
ehrlabresult	PerformingOrganizationAddressAddressType	varchar	NO			
ehrlabresult	PerformingOrganizationAddressCountyOrParishCode	varchar	NO			
ehrlabresult	MedicalDirectorID	varchar	NO			
ehrlabresult	MedicalDirectorLName	varchar	NO			
ehrlabresult	MedicalDirectorFName	varchar	NO			
ehrlabresult	MedicalDirectorMiddleNames	varchar	NO			
ehrlabresult	MedicalDirectorSuffix	varchar	NO			
ehrlabresult	MedicalDirectorPrefix	varchar	NO			
ehrlabresult	MedicalDirectorAssigningAuthorityNamespaceID	varchar	NO			
ehrlabresult	MedicalDirectorAssigningAuthorityUniversalID	varchar	NO			
ehrlabresult	MedicalDirectorAssigningAuthorityIDType	varchar	NO			
ehrlabresult	MedicalDirectorNameTypeCode	varchar	NO			
ehrlabresult	MedicalDirectorIdentifierTypeCode	varchar	NO			
ehrlabresultscopyto	EhrLabResultsCopyToNum	bigint	NO	PRI		
ehrlabresultscopyto	EhrLabNum	bigint	NO	MUL		
ehrlabresultscopyto	CopyToID	varchar	NO			
ehrlabresultscopyto	CopyToLName	varchar	NO			
ehrlabresultscopyto	CopyToFName	varchar	NO			
ehrlabresultscopyto	CopyToMiddleNames	varchar	NO			
ehrlabresultscopyto	CopyToSuffix	varchar	NO			
ehrlabresultscopyto	CopyToPrefix	varchar	NO			
ehrlabresultscopyto	CopyToAssigningAuthorityNamespaceID	varchar	NO			
ehrlabresultscopyto	CopyToAssigningAuthorityUniversalID	varchar	NO			
ehrlabresultscopyto	CopyToAssigningAuthorityIDType	varchar	NO			
ehrlabresultscopyto	CopyToNameTypeCode	varchar	NO			
ehrlabresultscopyto	CopyToIdentifierTypeCode	varchar	NO			
ehrlabspecimen	EhrLabSpecimenNum	bigint	NO	PRI		
ehrlabspecimen	EhrLabNum	bigint	NO	MUL		
ehrlabspecimen	SetIdSPM	bigint	NO	MUL		
ehrlabspecimen	SpecimenTypeID	varchar	NO			
ehrlabspecimen	SpecimenTypeText	varchar	NO			
ehrlabspecimen	SpecimenTypeCodeSystemName	varchar	NO			
ehrlabspecimen	SpecimenTypeIDAlt	varchar	NO			
ehrlabspecimen	SpecimenTypeTextAlt	varchar	NO			
ehrlabspecimen	SpecimenTypeCodeSystemNameAlt	varchar	NO			
ehrlabspecimen	SpecimenTypeTextOriginal	varchar	NO			
ehrlabspecimen	CollectionDateTimeStart	varchar	NO			
ehrlabspecimen	CollectionDateTimeEnd	varchar	NO			
ehrlabspecimencondition	EhrLabSpecimenConditionNum	bigint	NO	PRI		
ehrlabspecimencondition	EhrLabSpecimenNum	bigint	NO	MUL		
ehrlabspecimencondition	SpecimenConditionID	varchar	NO			
ehrlabspecimencondition	SpecimenConditionText	varchar	NO			
ehrlabspecimencondition	SpecimenConditionCodeSystemName	varchar	NO			
ehrlabspecimencondition	SpecimenConditionIDAlt	varchar	NO			
ehrlabspecimencondition	SpecimenConditionTextAlt	varchar	NO			
ehrlabspecimencondition	SpecimenConditionCodeSystemNameAlt	varchar	NO			
ehrlabspecimencondition	SpecimenConditionTextOriginal	varchar	NO			
ehrlabspecimenrejectreason	EhrLabSpecimenRejectReasonNum	bigint	NO	PRI		
ehrlabspecimenrejectreason	EhrLabSpecimenNum	bigint	NO	MUL		
ehrlabspecimenrejectreason	SpecimenRejectReasonID	varchar	NO			
ehrlabspecimenrejectreason	SpecimenRejectReasonText	varchar	NO			
ehrlabspecimenrejectreason	SpecimenRejectReasonCodeSystemName	varchar	NO			
ehrlabspecimenrejectreason	SpecimenRejectReasonIDAlt	varchar	NO			
ehrlabspecimenrejectreason	SpecimenRejectReasonTextAlt	varchar	NO			
ehrlabspecimenrejectreason	SpecimenRejectReasonCodeSystemNameAlt	varchar	NO			
ehrlabspecimenrejectreason	SpecimenRejectReasonTextOriginal	varchar	NO			
ehrmeasure	EhrMeasureNum	bigint	NO	PRI		
ehrmeasure	MeasureType	tinyint	NO			
ehrmeasure	Numerator	smallint	NO			
ehrmeasure	Denominator	smallint	NO			
ehrmeasureevent	EhrMeasureEventNum	bigint	NO	PRI		
ehrmeasureevent	DateTEvent	datetime	NO			
ehrmeasureevent	EventType	tinyint	NO			
ehrmeasureevent	PatNum	bigint	NO	MUL		
ehrmeasureevent	MoreInfo	varchar	NO			
ehrmeasureevent	CodeValueEvent	varchar	NO	MUL		
ehrmeasureevent	CodeSystemEvent	varchar	NO			
ehrmeasureevent	CodeValueResult	varchar	NO	MUL		
ehrmeasureevent	CodeSystemResult	varchar	NO			
ehrmeasureevent	FKey	bigint	NO	MUL		
ehrmeasureevent	TobaccoCessationDesire	tinyint	NO			
ehrmeasureevent	DateStartTobacco	date	NO			
ehrnotperformed	EhrNotPerformedNum	bigint	NO	PRI		
ehrnotperformed	PatNum	bigint	NO	MUL		
ehrnotperformed	ProvNum	bigint	NO	MUL		
ehrnotperformed	CodeValue	varchar	NO	MUL		
ehrnotperformed	CodeSystem	varchar	NO			
ehrnotperformed	CodeValueReason	varchar	NO	MUL		
ehrnotperformed	CodeSystemReason	varchar	NO			
ehrnotperformed	Note	text	NO			
ehrnotperformed	DateEntry	date	NO			
ehrpatient	PatNum	bigint	NO	PRI		
ehrpatient	MotherMaidenFname	varchar	NO			
ehrpatient	MotherMaidenLname	varchar	NO			
ehrpatient	VacShareOk	tinyint	NO			
ehrpatient	MedicaidState	varchar	NO			
ehrpatient	SexualOrientation	varchar	NO			
ehrpatient	GenderIdentity	varchar	NO			
ehrpatient	SexualOrientationNote	varchar	NO			
ehrpatient	GenderIdentityNote	varchar	NO			
ehrpatient	DischargeDate	datetime	NO			
ehrprovkey	EhrProvKeyNum	bigint	NO	PRI		
ehrprovkey	PatNum	bigint	NO	MUL		
ehrprovkey	LName	varchar	NO			
ehrprovkey	FName	varchar	NO			
ehrprovkey	ProvKey	varchar	NO			
ehrprovkey	FullTimeEquiv	float	NO			
ehrprovkey	Notes	text	NO			
ehrprovkey	YearValue	int	NO			
ehrquarterlykey	EhrQuarterlyKeyNum	bigint	NO	PRI		
ehrquarterlykey	YearValue	int	NO			
ehrquarterlykey	QuarterValue	int	NO			
ehrquarterlykey	PracticeName	varchar	NO			
ehrquarterlykey	KeyValue	varchar	NO			
ehrquarterlykey	PatNum	bigint	NO	MUL		
ehrquarterlykey	Notes	text	NO			
ehrsummaryccd	EhrSummaryCcdNum	bigint	NO	PRI		
ehrsummaryccd	PatNum	bigint	NO	MUL		
ehrsummaryccd	DateSummary	date	NO			
ehrsummaryccd	ContentSummary	longtext	NO			
ehrsummaryccd	EmailAttachNum	bigint	NO	MUL		
ehrtrigger	EhrTriggerNum	bigint	NO	PRI		
ehrtrigger	Description	varchar	NO			
ehrtrigger	ProblemSnomedList	text	NO			
ehrtrigger	ProblemIcd9List	text	NO			
ehrtrigger	ProblemIcd10List	text	NO			
ehrtrigger	ProblemDefNumList	text	NO			
ehrtrigger	MedicationNumList	text	NO			
ehrtrigger	RxCuiList	text	NO			
ehrtrigger	CvxList	text	NO			
ehrtrigger	AllergyDefNumList	text	NO			
ehrtrigger	DemographicsList	text	NO			
ehrtrigger	LabLoincList	text	NO			
ehrtrigger	VitalLoincList	text	NO			
ehrtrigger	Instructions	text	NO			
ehrtrigger	Bibliography	text	NO			
ehrtrigger	Cardinality	tinyint	NO			
electid	ElectIDNum	bigint	NO	PRI		
electid	PayorID	varchar	YES			
electid	CarrierName	varchar	YES			
electid	IsMedicaid	tinyint	NO			
electid	ProviderTypes	varchar	YES			
electid	Comments	text	YES			
electid	CommBridge	tinyint	NO			
electid	Attributes	varchar	NO			
emailaddress	EmailAddressNum	bigint	NO	PRI		
emailaddress	SMTPserver	varchar	NO			
emailaddress	EmailUsername	varchar	NO			
emailaddress	EmailPassword	varchar	NO			
emailaddress	ServerPort	int	NO			
emailaddress	UseSSL	tinyint	NO			
emailaddress	SenderAddress	varchar	NO			
emailaddress	Pop3ServerIncoming	varchar	NO			
emailaddress	ServerPortIncoming	int	NO			
emailaddress	UserNum	bigint	NO	MUL		
emailaddress	AccessToken	varchar	NO			
emailaddress	RefreshToken	text	NO			
emailaddress	DownloadInbox	tinyint	NO			
emailaddress	QueryString	varchar	NO			
emailaddress	AuthenticationType	tinyint	NO			
emailattach	EmailAttachNum	bigint	NO	PRI		
emailattach	EmailMessageNum	bigint	NO	MUL		
emailattach	DisplayedFileName	varchar	YES			
emailattach	ActualFileName	varchar	YES			
emailattach	EmailTemplateNum	bigint	NO	MUL		
emailautograph	EmailAutographNum	bigint	NO	PRI		
emailautograph	Description	text	NO			
emailautograph	EmailAddress	varchar	NO			
emailautograph	AutographText	text	NO			
emailhostingtemplate	EmailHostingTemplateNum	bigint	NO	PRI		
emailhostingtemplate	TemplateName	varchar	NO			
emailhostingtemplate	Subject	text	NO			
emailhostingtemplate	BodyPlainText	mediumtext	NO			
emailhostingtemplate	BodyHTML	mediumtext	NO			
emailhostingtemplate	TemplateId	bigint	NO	MUL		
emailhostingtemplate	ClinicNum	bigint	NO	MUL		
emailhostingtemplate	EmailTemplateType	varchar	NO			
emailhostingtemplate	TemplateType	varchar	NO			
emailmessage	EmailMessageNum	bigint	NO	PRI		
emailmessage	PatNum	bigint	NO	MUL		
emailmessage	ToAddress	text	YES			
emailmessage	FromAddress	text	YES			
emailmessage	Subject	text	YES			
emailmessage	BodyText	longtext	NO			
emailmessage	MsgDateTime	datetime	NO	MUL		
emailmessage	SentOrReceived	tinyint	NO	MUL		
emailmessage	RecipientAddress	varchar	NO			
emailmessage	RawEmailIn	longtext	NO			
emailmessage	ProvNumWebMail	bigint	NO	MUL		
emailmessage	PatNumSubj	bigint	NO	MUL		
emailmessage	CcAddress	text	NO			
emailmessage	BccAddress	text	NO			
emailmessage	HideIn	tinyint	NO			
emailmessage	AptNum	bigint	NO	MUL		
emailmessage	UserNum	bigint	NO	MUL		
emailmessage	HtmlType	tinyint	NO			
emailmessage	SecDateTEntry	datetime	NO	MUL		
emailmessage	SecDateTEdit	timestamp	NO	MUL		
emailmessage	MsgType	varchar	NO			
emailmessage	FailReason	varchar	NO			
emailmessageuid	EmailMessageUidNum	bigint	NO	PRI		
emailmessageuid	MsgId	text	YES			
emailmessageuid	RecipientAddress	varchar	NO			
emailsecure	EmailSecureNum	bigint	NO	PRI		
emailsecure	ClinicNum	bigint	NO	MUL		
emailsecure	PatNum	bigint	NO	MUL		
emailsecure	EmailMessageNum	bigint	NO	MUL		
emailsecure	EmailChainFK	bigint	NO	MUL		
emailsecure	EmailFK	bigint	NO	MUL		
emailsecure	DateTEntry	datetime	NO			
emailsecure	SecDateTEdit	timestamp	NO			
emailsecureattach	EmailSecureAttachNum	bigint	NO	PRI		
emailsecureattach	ClinicNum	bigint	NO	MUL		
emailsecureattach	EmailAttachNum	bigint	NO	MUL		
emailsecureattach	EmailSecureNum	bigint	NO	MUL		
emailsecureattach	AttachmentGuid	varchar	NO			
emailsecureattach	DisplayedFileName	varchar	NO			
emailsecureattach	Extension	varchar	NO			
emailsecureattach	DateTEntry	datetime	NO			
emailsecureattach	SecDateTEdit	timestamp	NO			
emailtemplate	EmailTemplateNum	bigint	NO	PRI		
emailtemplate	Subject	text	YES			
emailtemplate	BodyText	text	YES			
emailtemplate	Description	text	NO			
emailtemplate	TemplateType	tinyint	NO			
employee	EmployeeNum	bigint	NO	PRI		
employee	LName	varchar	YES			
employee	FName	varchar	YES			
employee	MiddleI	varchar	YES			
employee	IsHidden	tinyint	NO			
employee	ClockStatus	varchar	YES			
employee	PhoneExt	int	NO			
employee	PayrollID	varchar	NO			
employee	WirelessPhone	varchar	NO			
employee	EmailWork	varchar	NO			
employee	EmailPersonal	varchar	NO			
employee	IsFurloughed	tinyint	NO			
employee	IsWorkingHome	tinyint	NO			
employee	ReportsTo	bigint	NO			
employer	EmployerNum	bigint	NO	PRI		
employer	EmpName	varchar	YES			
employer	Address	varchar	YES			
employer	Address2	varchar	YES			
employer	City	varchar	YES			
employer	State	varchar	YES			
employer	Zip	varchar	YES			
employer	Phone	varchar	YES			
encounter	EncounterNum	bigint	NO	PRI		
encounter	PatNum	bigint	NO	MUL		
encounter	ProvNum	bigint	NO	MUL		
encounter	CodeValue	varchar	NO	MUL		
encounter	CodeSystem	varchar	NO			
encounter	Note	text	NO			
encounter	DateEncounter	date	NO			
entrylog	EntryLogNum	bigint	NO	PRI		
entrylog	UserNum	bigint	NO	MUL		
entrylog	FKeyType	tinyint	NO			
entrylog	FKey	bigint	NO	MUL		
entrylog	LogSource	tinyint	NO			
entrylog	EntryDateTime	datetime	NO	MUL		
eobattach	EobAttachNum	bigint	NO	PRI		
eobattach	ClaimPaymentNum	bigint	NO	MUL		
eobattach	DateTCreated	datetime	NO			
eobattach	FileName	varchar	NO			
eobattach	RawBase64	text	NO			
equipment	EquipmentNum	bigint	NO	PRI		
equipment	Description	text	NO			
equipment	SerialNumber	varchar	YES			
equipment	ModelYear	varchar	YES			
equipment	DatePurchased	date	NO			
equipment	DateSold	date	NO			
equipment	PurchaseCost	double	NO			
equipment	MarketValue	double	NO			
equipment	Location	text	NO			
equipment	DateEntry	date	NO			
equipment	ProvNumCheckedOut	bigint	NO	MUL		
equipment	DateCheckedOut	date	NO			
equipment	DateExpectedBack	date	NO			
equipment	DispenseNote	text	NO			
equipment	Status	text	NO			
erouting	ERoutingNum	bigint	NO	PRI		
erouting	Description	varchar	NO			
erouting	PatNum	bigint	NO	MUL		
erouting	ClinicNum	bigint	NO	MUL		
erouting	SecDateTEntry	datetime	NO			
erouting	IsComplete	tinyint	NO			
eroutingaction	ERoutingActionNum	bigint	NO	PRI		
eroutingaction	ERoutingNum	bigint	NO	MUL		
eroutingaction	ItemOrder	int	NO			
eroutingaction	ERoutingActionType	tinyint	NO			
eroutingaction	UserNum	bigint	NO	MUL		
eroutingaction	IsComplete	tinyint	NO			
eroutingaction	DateTimeComplete	datetime	NO			
eroutingaction	ForeignKeyType	tinyint	NO			
eroutingaction	ForeignKey	bigint	NO			
eroutingaction	LabelOverride	varchar	NO			
eroutingactiondef	ERoutingActionDefNum	bigint	NO	PRI		
eroutingactiondef	ERoutingDefNum	bigint	NO	MUL		
eroutingactiondef	ERoutingActionType	tinyint	NO			
eroutingactiondef	ItemOrder	int	NO			
eroutingactiondef	SecDateTEntry	datetime	NO			
eroutingactiondef	DateTLastModified	datetime	NO			
eroutingactiondef	ForeignKeyType	tinyint	NO			
eroutingactiondef	ForeignKey	bigint	NO			
eroutingactiondef	LabelOverride	varchar	NO			
eroutingdef	ERoutingDefNum	bigint	NO	PRI		
eroutingdef	ClinicNum	bigint	NO	MUL		
eroutingdef	Description	varchar	NO			
eroutingdef	UserNumCreated	bigint	NO	MUL		
eroutingdef	UserNumModified	bigint	NO	MUL		
eroutingdef	SecDateTEntered	datetime	NO			
eroutingdef	DateLastModified	datetime	NO			
eroutingdeflink	ERoutingDefLinkNum	bigint	NO	PRI		
eroutingdeflink	ERoutingDefNum	bigint	NO	MUL		
eroutingdeflink	Fkey	bigint	NO	MUL		
eroutingdeflink	ERoutingType	tinyint	NO			
erxlog	ErxLogNum	bigint	NO	PRI		
erxlog	PatNum	bigint	NO	MUL		
erxlog	MsgText	mediumtext	NO			
erxlog	DateTStamp	timestamp	NO			
erxlog	ProvNum	bigint	NO	MUL		
erxlog	UserNum	bigint	NO	MUL		
eservicelog	EServiceLogNum	bigint	NO	PRI		
eservicelog	LogDateTime	datetime	NO			
eservicelog	PatNum	bigint	NO	MUL		
eservicelog	EServiceType	tinyint	YES			
eservicelog	EServiceAction	smallint	YES			
eservicelog	KeyType	smallint	YES			
eservicelog	LogGuid	varchar	NO	MUL		
eservicelog	ClinicNum	bigint	YES	MUL		
eservicelog	FKey	bigint	YES			
eservicelog	DateTimeUploaded	datetime	NO	MUL		
eservicelog	Note	varchar	NO			
eserviceshortguid	EServiceShortGuidNum	bigint	NO	PRI		
eserviceshortguid	EServiceCode	varchar	NO			
eserviceshortguid	ShortGuid	varchar	NO	MUL		
eserviceshortguid	ShortURL	varchar	NO			
eserviceshortguid	FKey	bigint	NO	MUL		
eserviceshortguid	FKeyType	varchar	NO			
eserviceshortguid	DateTimeExpiration	datetime	NO			
eserviceshortguid	DateTEntry	datetime	NO			
eservicesignal	EServiceSignalNum	bigint	NO	PRI		
eservicesignal	ServiceCode	int	NO			
eservicesignal	ReasonCategory	int	NO			
eservicesignal	ReasonCode	int	NO			
eservicesignal	Severity	tinyint	NO			
eservicesignal	Description	text	NO			
eservicesignal	SigDateTime	datetime	NO			
eservicesignal	Tag	text	NO			
eservicesignal	IsProcessed	tinyint	NO			
etrans	EtransNum	bigint	NO	PRI		
etrans	DateTimeTrans	datetime	NO			
etrans	ClearingHouseNum	bigint	NO	MUL		
etrans	Etype	tinyint	NO	MUL		
etrans	ClaimNum	bigint	NO	MUL		
etrans	OfficeSequenceNumber	int	NO			
etrans	CarrierTransCounter	int	NO			
etrans	CarrierTransCounter2	int	NO			
etrans	CarrierNum	bigint	NO	MUL		
etrans	CarrierNum2	bigint	NO	MUL		
etrans	PatNum	bigint	NO	MUL		
etrans	BatchNumber	int	NO			
etrans	AckCode	varchar	YES			
etrans	TransSetNum	int	NO			
etrans	Note	text	YES			
etrans	EtransMessageTextNum	bigint	NO	MUL		
etrans	AckEtransNum	bigint	NO	MUL		
etrans	PlanNum	bigint	NO	MUL		
etrans	InsSubNum	bigint	NO	MUL		
etrans	TranSetId835	varchar	NO			
etrans	CarrierNameRaw	varchar	NO			
etrans	PatientNameRaw	varchar	NO			
etrans	UserNum	bigint	NO	MUL		
etrans835	Etrans835Num	bigint	NO	PRI		
etrans835	EtransNum	bigint	NO	MUL		
etrans835	PayerName	varchar	NO			
etrans835	TransRefNum	varchar	NO			
etrans835	InsPaid	double	NO			
etrans835	ControlId	varchar	NO			
etrans835	PaymentMethodCode	varchar	NO			
etrans835	PatientName	varchar	NO			
etrans835	Status	tinyint	NO			
etrans835	AutoProcessed	tinyint	NO			
etrans835	IsApproved	tinyint	NO			
etrans835attach	Etrans835AttachNum	bigint	NO	PRI		
etrans835attach	EtransNum	bigint	NO	MUL		
etrans835attach	ClaimNum	bigint	NO	MUL		
etrans835attach	ClpSegmentIndex	int	NO			
etrans835attach	DateTimeEntry	datetime	NO			
etransmessagetext	EtransMessageTextNum	bigint	NO	PRI		
etransmessagetext	MessageText	mediumtext	NO			
evaluation	EvaluationNum	bigint	NO	PRI		
evaluation	InstructNum	bigint	NO	MUL		
evaluation	StudentNum	bigint	NO	MUL		
evaluation	SchoolCourseNum	bigint	NO	MUL		
evaluation	EvalTitle	varchar	NO			
evaluation	DateEval	date	NO			
evaluation	GradingScaleNum	bigint	NO	MUL		
evaluation	OverallGradeShowing	varchar	NO			
evaluation	OverallGradeNumber	float	NO			
evaluation	Notes	text	NO			
evaluationcriterion	EvaluationCriterionNum	bigint	NO	PRI		
evaluationcriterion	EvaluationNum	bigint	NO	MUL		
evaluationcriterion	CriterionDescript	varchar	NO			
evaluationcriterion	IsCategoryName	tinyint	NO			
evaluationcriterion	GradingScaleNum	bigint	NO	MUL		
evaluationcriterion	GradeShowing	varchar	NO			
evaluationcriterion	GradeNumber	float	NO			
evaluationcriterion	Notes	text	NO			
evaluationcriterion	ItemOrder	int	NO			
evaluationcriterion	MaxPointsPoss	float	NO			
evaluationcriteriondef	EvaluationCriterionDefNum	bigint	NO	PRI		
evaluationcriteriondef	EvaluationDefNum	bigint	NO	MUL		
evaluationcriteriondef	CriterionDescript	varchar	NO			
evaluationcriteriondef	IsCategoryName	tinyint	NO			
evaluationcriteriondef	GradingScaleNum	bigint	NO	MUL		
evaluationcriteriondef	ItemOrder	int	NO			
evaluationcriteriondef	MaxPointsPoss	float	NO			
evaluationdef	EvaluationDefNum	bigint	NO	PRI		
evaluationdef	SchoolCourseNum	bigint	NO	MUL		
evaluationdef	EvalTitle	varchar	NO			
evaluationdef	GradingScaleNum	bigint	NO	MUL		
famaging	PatNum	bigint	NO	PRI		
famaging	Bal_0_30	double	NO			
famaging	Bal_31_60	double	NO			
famaging	Bal_61_90	double	NO			
famaging	BalOver90	double	NO			
famaging	InsEst	double	NO			
famaging	BalTotal	double	NO			
famaging	PayPlanDue	double	NO			
familyhealth	FamilyHealthNum	bigint	NO	PRI		
familyhealth	PatNum	bigint	NO	MUL		
familyhealth	Relationship	tinyint	NO			
familyhealth	DiseaseDefNum	bigint	NO	MUL		
familyhealth	PersonName	varchar	NO			
fee	FeeNum	bigint	NO	PRI		
fee	Amount	double	NO			
fee	OldCode	varchar	NO	MUL		
fee	FeeSched	bigint	NO	MUL		
